"obj_type","vpid","snomed_id","bnf_code","dmd_name","bnf_name","form_route","short_name"
"vmp",12222611000001108,12222611000001108,"0802010G0AACCCC","Azathioprine 80mg/5ml oral suspension","Azathioprine 80mg/5ml oral liquid","suspension.oral","Azathioprine"
"vmp",8307511000001102,8307511000001102,"0802010G0AACDCD","Azathioprine 90mg/5ml oral suspension","Azathioprine 90mg/5ml oral liquid","suspension.oral","Azathioprine"
"vmp",8307711000001107,8307711000001107,"0802010G0AACDCD","Azathioprine 90mg/5ml oral solution","Azathioprine 90mg/5ml oral liquid","solution.oral","Azathioprine"
"vmp",8282711000001103,8282711000001103,"0802010G0AACECE","Azathioprine 13mg/5ml oral solution","Azathioprine 13mg/5ml oral liquid","solution.oral","Azathioprine"
"vmp",8282811000001106,8282811000001106,"0802010G0AACECE","Azathioprine 13mg/5ml oral suspension","Azathioprine 13mg/5ml oral liquid","suspension.oral","Azathioprine"
"vmp",16035911000001102,16035911000001102,"0802010G0AACGCG","Azathioprine 250mg/5ml oral solution","Azathioprine 250mg/5ml oral liquid","solution.oral","Azathioprine"
"vmp",16036011000001104,16036011000001104,"0802010G0AACGCG","Azathioprine 250mg/5ml oral suspension","Azathioprine 250mg/5ml oral liquid","suspension.oral","Azathioprine"
"vmp",8308411000001102,8308411000001102,"0802010G0AACHCH","Azathioprine 50mg/5ml oral suspension","Azathioprine 50mg/5ml oral suspension","suspension.oral","Azathioprine"
"vmp",8284111000001107,8284111000001107,"0802010G0AACICI","Azathioprine 25mg/5ml oral suspension","Azathioprine 25mg/5ml oral suspension","suspension.oral","Azathioprine"
"vmp",8282011000001100,8282011000001100,"0802010G0AACJCJ","Azathioprine 100mg/5ml oral suspension","Azathioprine 100mg/5ml oral suspension","suspension.oral","Azathioprine"
"vmp",8283911000001108,8283911000001108,"0802010G0AACKCK","Azathioprine 20mg/5ml oral suspension","Azathioprine 20mg/5ml oral suspension","suspension.oral","Azathioprine"
"vmp",31002111000001104,31002111000001104,"0802010G0AACLCL","Azathioprine 65mg/5ml oral suspension","Azathioprine 65mg/5ml oral suspension","suspension.oral","Azathioprine"
